"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","JobInvolvement","PerformanceRating","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
3796.0,32.0,"No","Non-Travel","Research & Development",10.0,4.0,"Life Sciences","Female",5.0,"Research Scientist","Married",23800.0,4.0,13.0,0.0,"9",5.0,6.0,1.0,2.0,3.0,3.0,"4","1","2"
3797.0,48.0,"No","Travel_Rarely","Research & Development",2.0,5.0,"Life Sciences","Male",1.0,"Sales Executive","Married",47650.0,8.0,12.0,1.0,"10",4.0,8.0,7.0,6.0,3.0,3.0,"3","1","2"
3798.0,34.0,"No","Travel_Rarely","Research & Development",3.0,3.0,"Life Sciences","Male",2.0,"Sales Executive","Single",20440.0,1.0,11.0,0.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"1","4","1"
3799.0,55.0,"No","Travel_Rarely","Research & Development",11.0,1.0,"Medical","Female",1.0,"Laboratory Technician","Married",26930.0,1.0,18.0,0.0,"36",6.0,36.0,2.0,13.0,2.0,3.0,"3","4","3"
3800.0,34.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Male",2.0,"Research Scientist","Married",65860.0,9.0,18.0,1.0,"9",3.0,2.0,2.0,1.0,3.0,3.0,"2","4","2"
3801.0,26.0,"No","Travel_Rarely","Research & Development",4.0,3.0,"Life Sciences","Male",1.0,"Research Director","Married",32940.0,1.0,11.0,0.0,"1",6.0,1.0,0.0,0.0,3.0,3.0,"1","4","3"
3802.0,38.0,"No","Travel_Rarely","Sales",14.0,2.0,"Marketing","Female",1.0,"Sales Executive","Married",41710.0,0.0,23.0,0.0,"10",4.0,9.0,7.0,7.0,4.0,4.0,"3","2","3"
3803.0,38.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Female",1.0,"Manufacturing Director","Single",27780.0,2.0,13.0,0.0,"8",5.0,3.0,1.0,2.0,2.0,3.0,"2","2","4"
3804.0,36.0,"No","Travel_Rarely","Human Resources",1.0,3.0,"Human Resources","Male",1.0,"Research Scientist","Single",23770.0,6.0,13.0,2.0,"15",3.0,1.0,0.0,0.0,3.0,3.0,"2","3","3"
3805.0,29.0,"No","Travel_Rarely","Research & Development",10.0,3.0,"Life Sciences","Male",1.0,"Sales Representative","Single",24040.0,1.0,17.0,0.0,"10",3.0,10.0,1.0,5.0,2.0,3.0,"2","1","3"
3806.0,35.0,"No","Travel_Rarely","Sales",12.0,2.0,"Life Sciences","Female",2.0,"Sales Executive","Single",23180.0,3.0,19.0,0.0,"10",4.0,5.0,0.0,4.0,4.0,3.0,"1","3","3"
3807.0,39.0,"No","Travel_Rarely","Sales",2.0,2.0,"Medical","Female",1.0,"Sales Executive","Married",20080.0,2.0,12.0,0.0,"11",3.0,7.0,7.0,6.0,3.0,3.0,"4","3","3"
3808.0,29.0,"No","Travel_Frequently","Research & Development",5.0,1.0,"Medical","Female",1.0,"Research Scientist","Divorced",62440.0,1.0,22.0,0.0,"6",3.0,6.0,1.0,3.0,3.0,4.0,"1","4","4"
3809.0,50.0,"No","Travel_Rarely","Research & Development",4.0,2.0,"Medical","Female",1.0,"Laboratory Technician","Married",27990.0,4.0,12.0,1.0,"27",0.0,1.0,0.0,0.0,1.0,3.0,"3","3","3"
3810.0,23.0,"No","Travel_Rarely","Research & Development",7.0,2.0,"Life Sciences","Female",3.0,"Manager","Married",105520.0,2.0,11.0,0.0,"4",2.0,2.0,2.0,2.0,3.0,3.0,"4","3","3"
3811.0,36.0,"No","Travel_Frequently","Sales",21.0,3.0,"Life Sciences","Male",2.0,"Human Resources","Married",23290.0,3.0,15.0,0.0,"9",2.0,3.0,0.0,2.0,3.0,3.0,"1","1","3"
3812.0,42.0,"No","Travel_Rarely","Research & Development",8.0,2.0,"Life Sciences","Female",5.0,"Manager","Single",40140.0,8.0,13.0,1.0,"24",3.0,1.0,0.0,1.0,3.0,3.0,"4","4","3"
3813.0,35.0,"No","Travel_Rarely","Sales",4.0,3.0,"Medical","Female",2.0,"Laboratory Technician","Married",74030.0,1.0,12.0,1.0,"10",4.0,10.0,6.0,8.0,3.0,3.0,"2","3","2"
3814.0,34.0,"No","Travel_Frequently","Research & Development",25.0,1.0,"Life Sciences","Female",1.0,"Manager","Married",22590.0,1.0,14.0,0.0,"8",2.0,8.0,7.0,7.0,3.0,3.0,"4","3","2"
3815.0,40.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",2.0,"Laboratory Technician","Married",69320.0,1.0,13.0,0.0,"5",5.0,5.0,1.0,2.0,3.0,3.0,"4","1","3"
3816.0,43.0,"No","Travel_Rarely","Research & Development",1.0,1.0,"Other","Male",1.0,"Manager","Divorced",46780.0,5.0,25.0,1.0,"8",0.0,6.0,0.0,2.0,4.0,4.0,"4","2","3"
3817.0,35.0,"No","Travel_Rarely","Sales",6.0,3.0,"Marketing","Female",3.0,"Sales Representative","Married",135820.0,1.0,17.0,1.0,"1",3.0,1.0,0.0,1.0,2.0,3.0,"3","4","2"
3818.0,46.0,"No","Travel_Rarely","Research & Development",12.0,4.0,"Technical Degree","Male",1.0,"Laboratory Technician","Single",23320.0,1.0,11.0,0.0,"27",2.0,26.0,0.0,12.0,3.0,3.0,"4","1","1"
3819.0,28.0,"Yes","Travel_Rarely","Human Resources",1.0,3.0,"Medical","Female",2.0,"Laboratory Technician","Married",24130.0,1.0,16.0,1.0,"NA",2.0,1.0,0.0,0.0,3.0,3.0,"3","2","3"
3820.0,22.0,"No","Non-Travel","Sales",17.0,2.0,"Marketing","Male",3.0,"Sales Executive","Married",97050.0,1.0,18.0,2.0,"4",3.0,4.0,1.0,3.0,2.0,3.0,"2","3","2"
3821.0,50.0,"No","Travel_Frequently","Research & Development",3.0,3.0,"Other","Male",2.0,"Research Scientist","Married",42940.0,2.0,20.0,0.0,"32",2.0,30.0,12.0,13.0,2.0,4.0,"2","3","3"
3822.0,32.0,"No","Travel_Rarely","Research & Development",3.0,2.0,"Life Sciences","Male",3.0,"Research Scientist","Married",47210.0,3.0,14.0,1.0,"6",3.0,3.0,0.0,2.0,3.0,3.0,"2","4","3"
3823.0,44.0,"No","Travel_Rarely","Research & Development",10.0,3.0,"Technical Degree","Male",3.0,"Manager","Divorced",25190.0,0.0,21.0,2.0,"23",2.0,22.0,1.0,10.0,3.0,4.0,"2","4","2"
3824.0,30.0,"No","Travel_Rarely","Research & Development",4.0,3.0,"Medical","Female",1.0,"Research Director","Married",21210.0,1.0,13.0,1.0,"6",2.0,6.0,1.0,1.0,3.0,3.0,"2","2","2"
3825.0,45.0,"No","Travel_Rarely","Sales",29.0,2.0,"Technical Degree","Female",2.0,"Research Scientist","Single",29730.0,1.0,12.0,0.0,"10",2.0,10.0,1.0,4.0,3.0,3.0,"3","1","3"
3826.0,45.0,"No","Non-Travel","Sales",2.0,4.0,"Life Sciences","Male",2.0,"Manufacturing Director","Married",58550.0,1.0,14.0,1.0,"10",3.0,10.0,4.0,5.0,2.0,3.0,"1","1","3"
3827.0,31.0,"No","Travel_Frequently","Research & Development",7.0,3.0,"Medical","Male",2.0,"Research Scientist","Single",36170.0,7.0,21.0,1.0,"10",5.0,5.0,0.0,3.0,3.0,4.0,"4","1","3"
3828.0,36.0,"No","Travel_Rarely","Research & Development",18.0,1.0,"Medical","Male",2.0,"Manufacturing Director","Married",67250.0,9.0,17.0,1.0,"7",3.0,3.0,1.0,1.0,3.0,3.0,"3","3","3"
3829.0,34.0,"No","Travel_Frequently","Sales",28.0,4.0,"Marketing","Male",5.0,"Manufacturing Director","Divorced",103250.0,1.0,11.0,1.0,"9",3.0,9.0,7.0,2.0,2.0,3.0,"3","4","3"
3830.0,49.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",3.0,"Healthcare Representative","Married",69490.0,1.0,14.0,1.0,"10",2.0,9.0,1.0,4.0,3.0,3.0,"3","1","2"
3831.0,39.0,"No","Travel_Rarely","Research & Development",6.0,2.0,"Life Sciences","Male",3.0,"Research Scientist","Married",106090.0,2.0,17.0,1.0,"10",2.0,7.0,7.0,7.0,3.0,3.0,"2","1","3"
3832.0,27.0,"No","Travel_Rarely","Research & Development",2.0,1.0,"Life Sciences","Male",4.0,"Research Scientist","Divorced",44470.0,1.0,13.0,0.0,"7",4.0,7.0,0.0,7.0,3.0,3.0,"4","1","3"
3833.0,35.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Medical","Female",2.0,"Sales Executive","Married",21570.0,1.0,25.0,0.0,"16",1.0,16.0,1.0,10.0,2.0,4.0,"2","1","3"
3834.0,28.0,"No","Travel_Rarely","Research & Development",23.0,3.0,"Life Sciences","Male",3.0,"Manufacturing Director","Divorced",46010.0,0.0,15.0,2.0,"6",2.0,5.0,0.0,0.0,3.0,3.0,"2","1","2"
3835.0,21.0,"No","Travel_Rarely","Research & Development",3.0,1.0,"Life Sciences","Female",1.0,"Laboratory Technician","Single",170990.0,1.0,14.0,1.0,"3",2.0,2.0,2.0,2.0,3.0,3.0,"3","4","3"
3836.0,18.0,"Yes","Travel_Frequently","Research & Development",3.0,5.0,"Medical","Male",1.0,"Research Director","Single",24790.0,1.0,12.0,1.0,"0",2.0,0.0,0.0,0.0,2.0,3.0,"2","4","4"
3837.0,47.0,"No","Travel_Rarely","Research & Development",25.0,4.0,"Medical","Male",2.0,"Research Scientist","Married",148520.0,3.0,19.0,3.0,"27",3.0,5.0,1.0,0.0,2.0,3.0,"4","3","3"
3838.0,39.0,"No","Travel_Rarely","Sales",2.0,4.0,"Life Sciences","Male",1.0,"Laboratory Technician","Divorced",72640.0,0.0,17.0,0.0,"11",5.0,10.0,0.0,7.0,3.0,3.0,"3","3","3"
3839.0,40.0,"No","Travel_Rarely","Research & Development",22.0,1.0,"Life Sciences","Male",1.0,"Laboratory Technician","Married",56660.0,1.0,14.0,1.0,"18",2.0,18.0,14.0,12.0,3.0,3.0,"1","3","3"
3840.0,35.0,"No","Non-Travel","Research & Development",29.0,3.0,"Medical","Female",2.0,"Sales Executive","Married",78230.0,1.0,13.0,1.0,"15",3.0,14.0,2.0,9.0,3.0,3.0,"3","3","3"
3841.0,37.0,"No","Travel_Rarely","Research & Development",29.0,4.0,"Technical Degree","Male",1.0,"Laboratory Technician","Married",78800.0,3.0,12.0,1.0,"9",2.0,4.0,0.0,2.0,4.0,3.0,"3","3","2"
3842.0,39.0,"No","Travel_Frequently","Research & Development",2.0,3.0,"Technical Degree","Female",2.0,"Manager","Single",131940.0,0.0,11.0,0.0,"10",2.0,9.0,3.0,8.0,3.0,3.0,"1","3","1"
3843.0,45.0,"No","Travel_Rarely","Research & Development",28.0,3.0,"Life Sciences","Female",2.0,"Laboratory Technician","Divorced",50670.0,1.0,11.0,2.0,"10",3.0,10.0,3.0,9.0,2.0,3.0,"4","4","3"
3844.0,38.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Life Sciences","Female",3.0,"Sales Executive","Married",50790.0,3.0,11.0,0.0,"10",3.0,5.0,0.0,2.0,3.0,3.0,"4","3","4"
3845.0,35.0,"Yes","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Male",3.0,"Healthcare Representative","Married",23210.0,9.0,12.0,1.0,"15",0.0,13.0,6.0,0.0,3.0,3.0,"4","1","3"
3846.0,37.0,"No","Travel_Rarely","Research & Development",22.0,3.0,"Life Sciences","Female",2.0,"Healthcare Representative","Married",174440.0,1.0,14.0,0.0,"8",4.0,8.0,7.0,7.0,3.0,3.0,"2","2","1"
3847.0,40.0,"No","Travel_Rarely","Research & Development",8.0,3.0,"Technical Degree","Female",2.0,"Healthcare Representative","Single",24040.0,6.0,17.0,0.0,"18",2.0,4.0,3.0,3.0,2.0,3.0,"3","4","2"
3848.0,44.0,"No","Travel_Frequently","Sales",2.0,2.0,"Marketing","Male",1.0,"Laboratory Technician","Married",34520.0,4.0,11.0,1.0,"14",2.0,10.0,0.0,2.0,2.0,3.0,"1","4","3"
3849.0,48.0,"No","Travel_Frequently","Sales",10.0,4.0,"Marketing","Female",3.0,"Manager","Married",22700.0,2.0,14.0,3.0,"23",2.0,2.0,2.0,2.0,3.0,3.0,"3","4","3"
3850.0,35.0,"Yes","Travel_Rarely","Research & Development",9.0,3.0,"Life Sciences","Male",2.0,"Manager","Divorced",173990.0,6.0,12.0,0.0,"7",3.0,2.0,2.0,2.0,1.0,3.0,"1","4","2"
3851.0,24.0,"No","Travel_Frequently","Research & Development",15.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Single",54880.0,1.0,22.0,1.0,"6",6.0,6.0,1.0,3.0,3.0,4.0,"1","4","3"
3852.0,27.0,"No","Travel_Rarely","Sales",10.0,4.0,"Life Sciences","Male",3.0,"Sales Executive","Married",194190.0,7.0,14.0,1.0,"5",2.0,3.0,0.0,2.0,1.0,3.0,"2","3","3"
3853.0,27.0,"No","Travel_Frequently","Research & Development",7.0,3.0,"Life Sciences","Male",1.0,"Research Scientist","Single",28110.0,2.0,20.0,0.0,"6",3.0,4.0,1.0,2.0,3.0,4.0,"4","4","2"
3854.0,40.0,"Yes","Travel_Rarely","Sales",16.0,4.0,"Marketing","Male",1.0,"Research Director","Single",36330.0,3.0,16.0,2.0,"10",0.0,4.0,0.0,3.0,3.0,3.0,"1","1","1"
3855.0,29.0,"No","Travel_Rarely","Research & Development",20.0,1.0,"Medical","Female",2.0,"Manager","Single",41630.0,9.0,15.0,1.0,"8",4.0,5.0,1.0,4.0,2.0,3.0,"3","3","3"
3856.0,36.0,"No","Travel_Rarely","Research & Development",23.0,3.0,"Life Sciences","Female",3.0,"Sales Executive","Married",21320.0,4.0,20.0,0.0,"9",1.0,3.0,0.0,2.0,2.0,4.0,"2","1","3"
3857.0,25.0,"No","Travel_Frequently","Sales",5.0,1.0,"Marketing","Male",4.0,"Manufacturing Director","Divorced",139730.0,1.0,14.0,0.0,"7",3.0,7.0,0.0,7.0,2.0,3.0,"4","3","3"
3858.0,39.0,"No","Travel_Rarely","Sales",10.0,3.0,"Marketing","Female",2.0,"Research Director","Married",26840.0,4.0,12.0,0.0,"7",2.0,5.0,1.0,0.0,3.0,3.0,"4","2","3"
3859.0,49.0,"No","Travel_Rarely","Sales",4.0,2.0,"Life Sciences","Male",2.0,"Research Director","Married",108450.0,3.0,24.0,0.0,"27",4.0,4.0,1.0,2.0,2.0,4.0,"1","2","3"
3860.0,50.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Medical","Male",3.0,"Sales Executive","Divorced",43770.0,5.0,12.0,1.0,"19",2.0,14.0,1.0,11.0,2.0,3.0,"4","1","3"
3861.0,20.0,"No","Travel_Rarely","Research & Development",18.0,4.0,"Medical","Female",2.0,"Sales Executive","Single",37430.0,1.0,13.0,1.0,"2",2.0,2.0,2.0,2.0,3.0,3.0,"3","3","3"
3862.0,34.0,"No","Travel_Rarely","Research & Development",10.0,3.0,"Medical","Male",3.0,"Laboratory Technician","Divorced",41480.0,1.0,11.0,0.0,"11",3.0,11.0,7.0,9.0,3.0,3.0,"4","2","3"
3863.0,36.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Female",2.0,"Healthcare Representative","Single",10510.0,2.0,14.0,0.0,"15",2.0,4.0,1.0,3.0,3.0,3.0,"1","2","3"
3864.0,49.0,"No","Travel_Rarely","Human Resources",6.0,2.0,"Life Sciences","Female",2.0,"Research Scientist","Married",107390.0,2.0,11.0,3.0,"30",3.0,15.0,2.0,12.0,3.0,3.0,"3","3","3"
3865.0,36.0,"No","Non-Travel","Research & Development",8.0,4.0,"Life Sciences","Male",4.0,"Laboratory Technician","Married",103880.0,0.0,14.0,0.0,"4",2.0,3.0,1.0,2.0,3.0,3.0,"4","3","3"
3866.0,36.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Medical","Female",2.0,"Healthcare Representative","Divorced",114160.0,6.0,16.0,0.0,"13",2.0,5.0,0.0,4.0,3.0,3.0,"4","1","3"
3867.0,54.0,"No","Travel_Rarely","Sales",24.0,3.0,"Marketing","Male",1.0,"Laboratory Technician","Married",26000.0,3.0,14.0,0.0,"36",5.0,10.0,4.0,7.0,3.0,3.0,"2","3","3"
3868.0,43.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Life Sciences","Female",1.0,"Research Scientist","Married",24220.0,1.0,11.0,1.0,"14",2.0,14.0,6.0,11.0,3.0,3.0,"3","3","3"
3869.0,35.0,"Yes","Travel_Frequently","Research & Development",17.0,4.0,"Medical","Male",1.0,"Research Director","Single",54720.0,3.0,11.0,1.0,"13",3.0,11.0,6.0,7.0,2.0,3.0,"4","4","4"
3870.0,38.0,"No","Travel_Frequently","Research & Development",19.0,2.0,"Life Sciences","Male",2.0,"Research Scientist","Married",24510.0,7.0,12.0,1.0,"19",3.0,13.0,2.0,9.0,3.0,3.0,"4","4","4"
3871.0,29.0,"No","Travel_Rarely","Research & Development",1.0,2.0,"Medical","Male",2.0,"Sales Representative","Divorced",42400.0,1.0,14.0,0.0,"10",2.0,10.0,0.0,9.0,2.0,3.0,"1","2","2"
3872.0,33.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Medical","Male",5.0,"Sales Executive","Divorced",109990.0,1.0,18.0,3.0,"6",3.0,6.0,0.0,4.0,2.0,3.0,"4","4","3"
3873.0,32.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Technical Degree","Male",5.0,"Research Scientist","Divorced",50030.0,0.0,13.0,0.0,"10",5.0,9.0,1.0,6.0,3.0,3.0,"4","2","2"
3874.0,31.0,"No","Travel_Rarely","Research & Development",28.0,4.0,"Technical Degree","Female",2.0,"Sales Executive","Married",127420.0,1.0,11.0,0.0,"10",4.0,10.0,0.0,2.0,2.0,3.0,"1","4","3"
3875.0,49.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Medical","Male",1.0,"Laboratory Technician","Divorced",42270.0,4.0,18.0,0.0,"17",3.0,2.0,2.0,2.0,2.0,3.0,"4","1","2"
3876.0,38.0,"No","Travel_Frequently","Sales",29.0,2.0,"Medical","Female",1.0,"Sales Executive","Single",39170.0,1.0,15.0,3.0,"4",2.0,4.0,3.0,3.0,3.0,3.0,"4","2","3"
3877.0,47.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",3.0,"Laboratory Technician","Divorced",183030.0,6.0,22.0,1.0,"29",2.0,3.0,1.0,2.0,2.0,4.0,"2","2","3"
3878.0,49.0,"No","Travel_Rarely","Research & Development",21.0,3.0,"Medical","Male",2.0,"Manufacturing Director","Single",23800.0,4.0,13.0,0.0,"23",3.0,8.0,0.0,0.0,1.0,3.0,"3","3","3"
3879.0,41.0,"No","Travel_Rarely","Research & Development",24.0,4.0,"Life Sciences","Female",4.0,"Manager","Single",137260.0,3.0,12.0,0.0,"21",6.0,2.0,0.0,2.0,4.0,3.0,"4","3","3"
3880.0,20.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Male",1.0,"Sales Representative","Single",47770.0,1.0,18.0,1.0,"2",3.0,2.0,0.0,2.0,3.0,3.0,"4","1","3"
3881.0,33.0,"No","Non-Travel","Research & Development",18.0,2.0,"Medical","Female",2.0,"Healthcare Representative","Divorced",63850.0,1.0,13.0,0.0,"7",6.0,6.0,1.0,2.0,2.0,3.0,"3","4","3"
3882.0,36.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Technical Degree","Male",3.0,"Sales Executive","Married",199730.0,6.0,12.0,0.0,"10",2.0,3.0,0.0,2.0,3.0,3.0,"1","3","2"
3883.0,44.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Technical Degree","Female",3.0,"Healthcare Representative","Divorced",68610.0,4.0,12.0,0.0,"8",2.0,2.0,2.0,2.0,2.0,3.0,"3","4","3"
3884.0,23.0,"Yes","Travel_Rarely","Human Resources",6.0,3.0,"Life Sciences","Female",3.0,"Laboratory Technician","Single",49690.0,1.0,12.0,0.0,"5",3.0,5.0,1.0,2.0,3.0,3.0,"4","3","3"
3885.0,38.0,"No","Travel_Rarely","Research & Development",11.0,2.0,"Life Sciences","Male",1.0,"Sales Executive","Married",198450.0,7.0,11.0,1.0,"7",3.0,0.0,0.0,0.0,3.0,3.0,"4","3","2"
3886.0,53.0,"No","Travel_Rarely","Research & Development",24.0,3.0,"Life Sciences","Male",4.0,"Research Director","Married",133200.0,3.0,11.0,0.0,"11",2.0,4.0,1.0,2.0,3.0,3.0,"2","4","NA"
3887.0,48.0,"Yes","Travel_Frequently","Sales",10.0,2.0,"Marketing","Male",1.0,"Healthcare Representative","Married",63470.0,2.0,12.0,1.0,"19",3.0,9.0,7.0,7.0,1.0,3.0,"4","3","3"
3888.0,32.0,"Yes","Travel_Rarely","Sales",1.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Single",27430.0,1.0,19.0,1.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"4","2","3"
3889.0,26.0,"No","Non-Travel","Research & Development",18.0,2.0,"Medical","Male",1.0,"Human Resources","Single",108800.0,1.0,23.0,1.0,"7",5.0,7.0,5.0,7.0,3.0,4.0,"4","4","3"
3890.0,55.0,"No","Travel_Rarely","Research & Development",23.0,1.0,"Life Sciences","Male",5.0,"Laboratory Technician","Divorced",23420.0,5.0,11.0,2.0,"8",2.0,4.0,1.0,2.0,3.0,3.0,"1","2","3"
3891.0,34.0,"No","Travel_Rarely","Sales",28.0,3.0,"Life Sciences","Female",2.0,"Research Scientist","Married",176500.0,1.0,19.0,1.0,"15",6.0,15.0,4.0,13.0,1.0,3.0,"2","4","4"
3892.0,60.0,"No","Travel_Rarely","Sales",17.0,4.0,"Medical","Male",1.0,"Manager","Divorced",40250.0,3.0,13.0,1.0,"19",5.0,1.0,0.0,0.0,2.0,3.0,"3","4","4"
3893.0,33.0,"No","Travel_Rarely","Sales",3.0,3.0,"Life Sciences","Male",3.0,"Manager","Married",97250.0,1.0,11.0,0.0,"14",0.0,14.0,2.0,13.0,3.0,3.0,"2","2","3"
3894.0,37.0,"No","Travel_Frequently","Research & Development",13.0,3.0,"Life Sciences","Male",1.0,"Laboratory Technician","Divorced",119040.0,1.0,12.0,1.0,"6",4.0,6.0,1.0,3.0,3.0,3.0,"3","4","2"
3895.0,34.0,"No","Travel_Rarely","Research & Development",7.0,2.0,"Life Sciences","Male",1.0,"Healthcare Representative","Married",21770.0,1.0,13.0,0.0,"10",5.0,10.0,8.0,7.0,3.0,3.0,"2","4","3"
3896.0,23.0,"Yes","Travel_Rarely","Research & Development",12.0,2.0,"Medical","Male",2.0,"Research Scientist","Divorced",75250.0,1.0,14.0,2.0,"3",2.0,3.0,0.0,2.0,3.0,3.0,"3","4","3"
3897.0,44.0,"No","Travel_Rarely","Human Resources",1.0,3.0,"Life Sciences","Male",1.0,"Research Scientist","Married",48340.0,1.0,14.0,0.0,"9",1.0,8.0,6.0,7.0,4.0,3.0,"3","4","3"
3898.0,35.0,"No","Travel_Frequently","Research & Development",13.0,3.0,"Life Sciences","Male",3.0,"Sales Executive","Single",20420.0,0.0,16.0,0.0,"6",2.0,5.0,1.0,4.0,3.0,3.0,"1","4","4"
3899.0,43.0,"No","Travel_Rarely","Research & Development",25.0,4.0,"Life Sciences","Male",2.0,"Sales Executive","Married",22200.0,1.0,11.0,0.0,"10",2.0,10.0,8.0,8.0,1.0,3.0,"4","4","3"
3900.0,24.0,"No","Travel_Rarely","Research & Development",6.0,3.0,"Life Sciences","Male",3.0,"Sales Executive","Married",10520.0,1.0,13.0,0.0,"5",3.0,5.0,0.0,4.0,3.0,3.0,"3","3","3"
3901.0,41.0,"No","Travel_Rarely","Sales",6.0,4.0,"Marketing","Male",1.0,"Research Scientist","Single",28210.0,1.0,17.0,0.0,"10",3.0,10.0,8.0,7.0,3.0,3.0,"4","3","3"
3902.0,29.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Male",2.0,"Research Scientist","Married",192370.0,9.0,11.0,1.0,"9",2.0,5.0,1.0,2.0,3.0,3.0,"4","3","3"
3903.0,36.0,"No","Travel_Rarely","Human Resources",1.0,4.0,"Life Sciences","Female",3.0,"Research Scientist","Single",41070.0,3.0,11.0,1.0,"17",2.0,13.0,6.0,7.0,1.0,3.0,"3","4","2"
3904.0,45.0,"No","Non-Travel","Sales",2.0,3.0,"Life Sciences","Female",2.0,"Manufacturing Director","Married",83960.0,3.0,15.0,2.0,"25",3.0,23.0,14.0,4.0,2.0,3.0,"3","3","2"
3905.0,24.0,"Yes","Travel_Rarely","Sales",6.0,2.0,"Medical","Female",2.0,"Manager","Married",20070.0,1.0,12.0,0.0,"1",2.0,1.0,0.0,0.0,2.0,3.0,"4","3","3"
3906.0,47.0,"Yes","Travel_Frequently","Research & Development",1.0,3.0,"Medical","Female",2.0,"Sales Executive","Married",196270.0,7.0,11.0,2.0,"25",1.0,23.0,14.0,10.0,3.0,3.0,"3","3","1"
3907.0,26.0,"No","Travel_Rarely","Research & Development",9.0,1.0,"Medical","Male",1.0,"Sales Executive","Married",106860.0,1.0,14.0,1.0,"3",2.0,3.0,0.0,2.0,3.0,3.0,"4","3","4"
3908.0,45.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",1.0,"Research Director","Single",29420.0,1.0,22.0,1.0,"21",4.0,21.0,8.0,6.0,3.0,4.0,"4","2","3"
3909.0,32.0,"No","Travel_Frequently","Sales",1.0,1.0,"Marketing","Male",2.0,"Laboratory Technician","Married",88580.0,6.0,16.0,1.0,"10",2.0,5.0,1.0,3.0,3.0,3.0,"1","3","2"
3910.0,31.0,"No","Travel_Rarely","Research & Development",14.0,2.0,"Life Sciences","Male",1.0,"Sales Executive","Married",167560.0,1.0,11.0,2.0,"6",5.0,5.0,0.0,3.0,3.0,3.0,"2","3","4"
3911.0,41.0,"No","Non-Travel","Sales",2.0,2.0,"Medical","Male",2.0,"Research Scientist","Married",107980.0,2.6948303347756775,14.0,2.0,"10",5.0,3.0,1.0,2.0,1.0,3.0,"3","2","3"
3912.0,40.0,"No","Travel_Rarely","Research & Development",22.0,2.0,"Technical Degree","Male",1.0,"Healthcare Representative","Married",23230.0,2.0,16.0,1.0,"18",2.0,1.0,0.0,0.0,3.0,3.0,"2","1","3"
3913.0,24.0,"No","Travel_Rarely","Research & Development",3.0,3.0,"Life Sciences","Female",1.0,"Research Scientist","Divorced",14160.0,1.0,15.0,1.0,"6",3.0,6.0,1.0,2.0,2.0,3.0,"2","1","4"
3914.0,46.0,"No","Travel_Rarely","Research & Development",6.0,3.0,"Medical","Male",4.0,"Sales Executive","Single",46150.0,6.0,12.0,0.0,"19",3.0,10.0,0.0,9.0,2.0,3.0,"3","2","3"
3915.0,35.0,"No","Travel_Rarely","Sales",8.0,4.0,"Life Sciences","Male",1.0,"Laboratory Technician","Married",24610.0,2.0,20.0,1.0,"17",4.0,7.0,0.0,7.0,3.0,4.0,"4","3","3"
3916.0,30.0,"No","Travel_Rarely","Sales",9.0,4.0,"Marketing","Male",1.0,"Laboratory Technician","Married",87220.0,1.0,17.0,1.0,"10",3.0,10.0,0.0,8.0,3.0,3.0,"2","4","2"
3917.0,47.0,"No","Non-Travel","Research & Development",3.0,2.0,"Life Sciences","Female",2.0,"Sales Executive","Married",39550.0,7.0,12.0,1.0,"4",5.0,1.0,0.0,0.0,3.0,3.0,"3","2","1"
3918.0,46.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Technical Degree","Female",3.0,"Sales Executive","Divorced",99570.0,4.0,20.0,0.0,"13",1.0,10.0,0.0,3.0,3.0,4.0,"3","4","2"
